,id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back,program_year,geometry,Length of Paved Road (meters)
3967,1233489833,3995,Mill and Overlay,,Completed,CALIFORNIA AVE,2013,2013-05-07,FALCK AVE,CHIDELL ST,,"LINESTRING (-80.04019345674536 40.4772132693826, -80.04027271061129 40.47746895696118, -80.04035550024621 40.47773607194261, -80.0404387372421 40.47800309293132, -80.04044987994489 40.47804002709776)",94.34621629464273
3968,1788380297,3995,Mill and Overlay,Utility Paving,Completed,CALIFORNIA AVE,2015,2015-08-31,FALCK AVE,CHIDELL ST,,"LINESTRING (-80.04019345674536 40.4772132693826, -80.04027271061129 40.47746895696118, -80.04035550024621 40.47773607194261, -80.0404387372421 40.47800309293132, -80.04044987994489 40.47804002709776)",94.34621629464273
3969,1788380297,3995,Mill and Overlay,Utility Paving,Completed,CALIFORNIA AVE,2015,2015-08-31,FALCK AVE,CHIDELL ST,,"LINESTRING (-80.04019345674536 40.4772132693826, -80.04027271061129 40.47746895696118, -80.04035550024621 40.47773607194261, -80.0404387372421 40.47800309293132, -80.04044987994489 40.47804002709776)",94.34621629464273
3970,337490628,12122,Mill and Overlay,,Completed,BROWNSVILLE RD,2013,2013-09-28,CEDRICTON ST,WYNOKA ST,,"LINESTRING (-79.99126170578977 40.40569266040443, -79.99102077852886 40.40544128073362, -79.99087902617366 40.40529643926605)",54.69069069742295
3971,751713387,6493,Mill and Overlay,,Completed,FORBES AVE,2012,2012-07-18,BOYD ST,SHINGISS ST,,"LINESTRING (-79.99393371226303 40.43802487865815, -79.99356021522577 40.43801883051538, -79.99332117263035 40.43801703644714)",51.97946459193385
3972,528948084,15031,Mill and Overlay,,Completed,ALLENDER AVE,2011,2011-09-12,OAK MANOR DR,BANKSVILLE AVE,,"LINESTRING (-80.04434742112936 40.4002818601385, -80.04468214328568 40.40038135810713, -80.04502501855153 40.4004829232686, -80.04535972902976 40.40058198995988, -80.04569489046227 40.40068113243984, -80.04587321502932 40.40073636826582, -80.04600996556502 40.40078367608694, -80.04619089973797 40.40086280171947, -80.04631048257028 40.40093336311158, -80.04645246758915 40.40102896490302, -80.04656223632698 40.40111456652926, -80.04665809016105 40.40121348726412, -80.04674650863953 40.40131813367126, -80.04682807387069 40.40143252815541, -80.04689504417343 40.40156660564251, -80.04691674028416 40.4016104527777, -80.04699430621569 40.40183158840743, -80.04701839903163 40.40189306485632)",307.3129977100112
3973,528948084,15031,Mill and Overlay,,Completed,ALLENDER AVE,2011,2011-09-12,OAK MANOR DR,BANKSVILLE AVE,,"LINESTRING (-80.04434742112936 40.4002818601385, -80.04468214328568 40.40038135810713, -80.04502501855153 40.4004829232686, -80.04535972902976 40.40058198995988, -80.04569489046227 40.40068113243984, -80.04587321502932 40.40073636826582, -80.04600996556502 40.40078367608694, -80.04619089973797 40.40086280171947, -80.04631048257028 40.40093336311158, -80.04645246758915 40.40102896490302, -80.04656223632698 40.40111456652926, -80.04665809016105 40.40121348726412, -80.04674650863953 40.40131813367126, -80.04682807387069 40.40143252815541, -80.04689504417343 40.40156660564251, -80.04691674028416 40.4016104527777, -80.04699430621569 40.40183158840743, -80.04701839903163 40.40189306485632)",307.3129977100112
3974,528948084,15031,Mill and Overlay,,Completed,ALLENDER AVE,2011,2011-09-12,OAK MANOR DR,BANKSVILLE AVE,,"LINESTRING (-80.04434742112936 40.4002818601385, -80.04468214328568 40.40038135810713, -80.04502501855153 40.4004829232686, -80.04535972902976 40.40058198995988, -80.04569489046227 40.40068113243984, -80.04587321502932 40.40073636826582, -80.04600996556502 40.40078367608694, -80.04619089973797 40.40086280171947, -80.04631048257028 40.40093336311158, -80.04645246758915 40.40102896490302, -80.04656223632698 40.40111456652926, -80.04665809016105 40.40121348726412, -80.04674650863953 40.40131813367126, -80.04682807387069 40.40143252815541, -80.04689504417343 40.40156660564251, -80.04691674028416 40.4016104527777, -80.04699430621569 40.40183158840743, -80.04701839903163 40.40189306485632)",307.3129977100112
3975,1508975812,15031,AC Overlay,,Completed,ALLENDER AVE,2011,2011-10-10,OAK MANOR DR,BANKSVILLE AVE,,"LINESTRING (-80.04434742112936 40.4002818601385, -80.04468214328568 40.40038135810713, -80.04502501855153 40.4004829232686, -80.04535972902976 40.40058198995988, -80.04569489046227 40.40068113243984, -80.04587321502932 40.40073636826582, -80.04600996556502 40.40078367608694, -80.04619089973797 40.40086280171947, -80.04631048257028 40.40093336311158, -80.04645246758915 40.40102896490302, -80.04656223632698 40.40111456652926, -80.04665809016105 40.40121348726412, -80.04674650863953 40.40131813367126, -80.04682807387069 40.40143252815541, -80.04689504417343 40.40156660564251, -80.04691674028416 40.4016104527777, -80.04699430621569 40.40183158840743, -80.04701839903163 40.40189306485632)",307.3129977100112
3976,1508975812,15031,AC Overlay,,Completed,ALLENDER AVE,2011,2011-10-10,OAK MANOR DR,BANKSVILLE AVE,,"LINESTRING (-80.04434742112936 40.4002818601385, -80.04468214328568 40.40038135810713, -80.04502501855153 40.4004829232686, -80.04535972902976 40.40058198995988, -80.04569489046227 40.40068113243984, -80.04587321502932 40.40073636826582, -80.04600996556502 40.40078367608694, -80.04619089973797 40.40086280171947, -80.04631048257028 40.40093336311158, -80.04645246758915 40.40102896490302, -80.04656223632698 40.40111456652926, -80.04665809016105 40.40121348726412, -80.04674650863953 40.40131813367126, -80.04682807387069 40.40143252815541, -80.04689504417343 40.40156660564251, -80.04691674028416 40.4016104527777, -80.04699430621569 40.40183158840743, -80.04701839903163 40.40189306485632)",307.3129977100112
3977,1508975812,15031,AC Overlay,,Completed,ALLENDER AVE,2011,2011-10-10,OAK MANOR DR,BANKSVILLE AVE,,"LINESTRING (-80.04434742112936 40.4002818601385, -80.04468214328568 40.40038135810713, -80.04502501855153 40.4004829232686, -80.04535972902976 40.40058198995988, -80.04569489046227 40.40068113243984, -80.04587321502932 40.40073636826582, -80.04600996556502 40.40078367608694, -80.04619089973797 40.40086280171947, -80.04631048257028 40.40093336311158, -80.04645246758915 40.40102896490302, -80.04656223632698 40.40111456652926, -80.04665809016105 40.40121348726412, -80.04674650863953 40.40131813367126, -80.04682807387069 40.40143252815541, -80.04689504417343 40.40156660564251, -80.04691674028416 40.4016104527777, -80.04699430621569 40.40183158840743, -80.04701839903163 40.40189306485632)",307.3129977100112
3978,72833373,15031,Mill and Overlay,Paved as part of 2019 paving program,Completed,ALLENDER AVE,2019,2019-12-11,OAK MANOR DR,BANKSVILLE AVE,2019.0,"LINESTRING (-80.04434742112936 40.4002818601385, -80.04468214328568 40.40038135810713, -80.04502501855153 40.4004829232686, -80.04535972902976 40.40058198995988, -80.04569489046227 40.40068113243984, -80.04587321502932 40.40073636826582, -80.04600996556502 40.40078367608694, -80.04619089973797 40.40086280171947, -80.04631048257028 40.40093336311158, -80.04645246758915 40.40102896490302, -80.04656223632698 40.40111456652926, -80.04665809016105 40.40121348726412, -80.04674650863953 40.40131813367126, -80.04682807387069 40.40143252815541, -80.04689504417343 40.40156660564251, -80.04691674028416 40.4016104527777, -80.04699430621569 40.40183158840743, -80.04701839903163 40.40189306485632)",307.3129977100112
3979,72833373,15031,Mill and Overlay,Paved as part of 2019 paving program,Completed,ALLENDER AVE,2019,2019-12-11,OAK MANOR DR,BANKSVILLE AVE,2019.0,"LINESTRING (-80.04434742112936 40.4002818601385, -80.04468214328568 40.40038135810713, -80.04502501855153 40.4004829232686, -80.04535972902976 40.40058198995988, -80.04569489046227 40.40068113243984, -80.04587321502932 40.40073636826582, -80.04600996556502 40.40078367608694, -80.04619089973797 40.40086280171947, -80.04631048257028 40.40093336311158, -80.04645246758915 40.40102896490302, -80.04656223632698 40.40111456652926, -80.04665809016105 40.40121348726412, -80.04674650863953 40.40131813367126, -80.04682807387069 40.40143252815541, -80.04689504417343 40.40156660564251, -80.04691674028416 40.4016104527777, -80.04699430621569 40.40183158840743, -80.04701839903163 40.40189306485632)",307.3129977100112
3980,72833373,15031,Mill and Overlay,Paved as part of 2019 paving program,Completed,ALLENDER AVE,2019,2019-12-11,OAK MANOR DR,BANKSVILLE AVE,2019.0,"LINESTRING (-80.04434742112936 40.4002818601385, -80.04468214328568 40.40038135810713, -80.04502501855153 40.4004829232686, -80.04535972902976 40.40058198995988, -80.04569489046227 40.40068113243984, -80.04587321502932 40.40073636826582, -80.04600996556502 40.40078367608694, -80.04619089973797 40.40086280171947, -80.04631048257028 40.40093336311158, -80.04645246758915 40.40102896490302, -80.04656223632698 40.40111456652926, -80.04665809016105 40.40121348726412, -80.04674650863953 40.40131813367126, -80.04682807387069 40.40143252815541, -80.04689504417343 40.40156660564251, -80.04691674028416 40.4016104527777, -80.04699430621569 40.40183158840743, -80.04701839903163 40.40189306485632)",307.3129977100112
3981,1205808353,16376,Mill and Overlay,,Completed,DAVIS AVE,2011,2011-07-18,CALIFORNIA AVE,MASSACHUSETTS AVE,,"LINESTRING (-80.04035873148628 40.48023932605503, -80.0407140897413 40.48015411415307, -80.04107927376893 40.4800670757162)",64.0208696029841
3982,12792097,7955,Mill and Overlay,,Completed,W NORTH AVE,2013,2013-05-03,FONTELLA ST,BIDWELL ST,,"LINESTRING (-80.02069612986635 40.45314359340504, -80.02105415791442 40.45307451882832, -80.02140281114418 40.45300725767216, -80.02171400103333 40.45294836873094, -80.02205023954585 40.45288606943831, -80.02228257082778 40.45284709261894)",138.5495451721421
3983,398282693,10185,Mill and Overlay,,Completed,STANTON AVE,2012,2012-08-21,N ST CLAIR ST,MELLON ST,,"LINESTRING (-79.92495377581811 40.47105674554528, -79.92463375099814 40.47094418064102, -79.92431372258493 40.47083152944206, -79.92402824158088 40.47073092676749)",86.42674428538444
3984,398282693,10185,Mill and Overlay,,Completed,STANTON AVE,2012,2012-08-21,N ST CLAIR ST,MELLON ST,,"LINESTRING (-79.92495377581811 40.47105674554528, -79.92463375099814 40.47094418064102, -79.92431372258493 40.47083152944206, -79.92402824158088 40.47073092676749)",86.42674428538444
3985,1323550068,10185,Base Repair,,Completed,STANTON AVE,2018,2019-04-02,N ST CLAIR ST,MELLON ST,,"LINESTRING (-79.92495377581811 40.47105674554528, -79.92463375099814 40.47094418064102, -79.92431372258493 40.47083152944206, -79.92402824158088 40.47073092676749)",86.42674428538444
3986,1323550068,10185,Base Repair,,Completed,STANTON AVE,2018,2019-04-02,N ST CLAIR ST,MELLON ST,,"LINESTRING (-79.92495377581811 40.47105674554528, -79.92463375099814 40.47094418064102, -79.92431372258493 40.47083152944206, -79.92402824158088 40.47073092676749)",86.42674428538444
3987,701327976,18820,Mill and Overlay,,Completed,TERMON AVE,2011,2011-11-01,WILKSBORO AVE,OSWEGO ST,,"LINESTRING (-80.04556368792177 40.48297708851923, -80.04589967131275 40.48307510516742, -80.04623564302564 40.48317277867815, -80.04638727954391 40.48321670516719, -80.04675140625444 40.48332265609565)",107.7686744758951
3988,701327976,18820,Mill and Overlay,,Completed,TERMON AVE,2011,2011-11-01,WILKSBORO AVE,OSWEGO ST,,"LINESTRING (-80.04556368792177 40.48297708851923, -80.04589967131275 40.48307510516742, -80.04623564302564 40.48317277867815, -80.04638727954391 40.48321670516719, -80.04675140625444 40.48332265609565)",107.7686744758951
3989,577480437,18820,AC Overlay,,Completed,TERMON AVE,2011,2011-10-10,WILKSBORO AVE,OSWEGO ST,,"LINESTRING (-80.04556368792177 40.48297708851923, -80.04589967131275 40.48307510516742, -80.04623564302564 40.48317277867815, -80.04638727954391 40.48321670516719, -80.04675140625444 40.48332265609565)",107.7686744758951
3990,577480437,18820,AC Overlay,,Completed,TERMON AVE,2011,2011-10-10,WILKSBORO AVE,OSWEGO ST,,"LINESTRING (-80.04556368792177 40.48297708851923, -80.04589967131275 40.48307510516742, -80.04623564302564 40.48317277867815, -80.04638727954391 40.48321670516719, -80.04675140625444 40.48332265609565)",107.7686744758951
3991,830491330,12121,AC Overlay,,Completed,W CHERRYHILL ST,2013,2013-10-10,OAKHURST ST,WESTMONT AVE,,"LINESTRING (-79.98976728465277 40.39793505853955, -79.99011813606002 40.39788766593784, -79.99044002218926 40.39784684020336)",57.94763251280307
3992,830491330,12121,AC Overlay,,Completed,W CHERRYHILL ST,2013,2013-10-10,OAKHURST ST,WESTMONT AVE,,"LINESTRING (-79.98976728465277 40.39793505853955, -79.99011813606002 40.39788766593784, -79.99044002218926 40.39784684020336)",57.94763251280307
3993,256665232,12121,Mill and Overlay,,Completed,W CHERRYHILL ST,2010,2010-06-23,OAKHURST ST,WESTMONT AVE,,"LINESTRING (-79.98976728465277 40.39793505853955, -79.99011813606002 40.39788766593784, -79.99044002218926 40.39784684020336)",57.94763251280307
3994,256665232,12121,Mill and Overlay,,Completed,W CHERRYHILL ST,2010,2010-06-23,OAKHURST ST,WESTMONT AVE,,"LINESTRING (-79.98976728465277 40.39793505853955, -79.99011813606002 40.39788766593784, -79.99044002218926 40.39784684020336)",57.94763251280307
3995,272320926,4173,Mill and Overlay,,Completed,27TH ST,2011,2011-09-13,SMALLMAN ST,SPRUCE WAY,,"LINESTRING (-79.97822717796664 40.45689516706356, -79.97798449090611 40.45668978653767, -79.97785643875731 40.45658121942292)",46.94949677252342
3996,272320926,4173,Mill and Overlay,,Completed,27TH ST,2011,2011-09-13,SMALLMAN ST,SPRUCE WAY,,"LINESTRING (-79.97822717796664 40.45689516706356, -79.97798449090611 40.45668978653767, -79.97785643875731 40.45658121942292)",46.94949677252342
3997,660344533,4173,AC Overlay,,Completed,27TH ST,2010,2010-10-10,SMALLMAN ST,SPRUCE WAY,,"LINESTRING (-79.97822717796664 40.45689516706356, -79.97798449090611 40.45668978653767, -79.97785643875731 40.45658121942292)",46.94949677252342
3998,660344533,4173,AC Overlay,,Completed,27TH ST,2010,2010-10-10,SMALLMAN ST,SPRUCE WAY,,"LINESTRING (-79.97822717796664 40.45689516706356, -79.97798449090611 40.45668978653767, -79.97785643875731 40.45658121942292)",46.94949677252342
3999,1548051598,7658,Mill and Overlay,,Completed,MAIN ST,2012,2012-05-11,GARDEN WAY,SIEBERT ST,,"LINESTRING (-79.95580153100931 40.46610907960047, -79.9556070744964 40.46596202596284)",23.20846232459101
4000,1181561978,3996,Mill and Overlay,,Completed,ALLENDALE ST,2014,2014-07-09,ADON ST,CHARTIERS AVE,,"LINESTRING (-80.05953380841834 40.45398796867249, -80.05958626194611 40.45401077608447, -80.05976613161545 40.45418532368765, -80.05994113690751 40.45434907076528)",53.2600821885307
4001,1793544333,3275,Mill and Overlay,,Completed,STARKAMP ST,2014,2014-08-05,BELLAIRE AVE,PEAR WAY,,"LINESTRING (-80.01534802778866 40.39488753928661, -80.01548324939175 40.39459605028962, -80.01560295529325 40.39433721494974, -80.01572266209307 40.39407838135153, -80.01584236979119 40.39381963159474, -80.01596388759462 40.39356136181305, -80.01599731031308 40.39349094868479, -80.01607415579575 40.39332905527012, -80.01620873330678 40.393045300251, -80.01633115571369 40.3927872696973, -80.01638483274687 40.39266119053342)",262.4302210810717
4002,1793544333,3275,Mill and Overlay,,Completed,STARKAMP ST,2014,2014-08-05,BELLAIRE AVE,PEAR WAY,,"LINESTRING (-80.01534802778866 40.39488753928661, -80.01548324939175 40.39459605028962, -80.01560295529325 40.39433721494974, -80.01572266209307 40.39407838135153, -80.01584236979119 40.39381963159474, -80.01596388759462 40.39356136181305, -80.01599731031308 40.39349094868479, -80.01607415579575 40.39332905527012, -80.01620873330678 40.393045300251, -80.01633115571369 40.3927872696973, -80.01638483274687 40.39266119053342)",262.4302210810717
4003,582663917,3275,Mill and Overlay,,Completed,STARKAMP ST,2013,2013-10-10,BELLAIRE AVE,PEAR WAY,,"LINESTRING (-80.01534802778866 40.39488753928661, -80.01548324939175 40.39459605028962, -80.01560295529325 40.39433721494974, -80.01572266209307 40.39407838135153, -80.01584236979119 40.39381963159474, -80.01596388759462 40.39356136181305, -80.01599731031308 40.39349094868479, -80.01607415579575 40.39332905527012, -80.01620873330678 40.393045300251, -80.01633115571369 40.3927872696973, -80.01638483274687 40.39266119053342)",262.4302210810717
4004,582663917,3275,Mill and Overlay,,Completed,STARKAMP ST,2013,2013-10-10,BELLAIRE AVE,PEAR WAY,,"LINESTRING (-80.01534802778866 40.39488753928661, -80.01548324939175 40.39459605028962, -80.01560295529325 40.39433721494974, -80.01572266209307 40.39407838135153, -80.01584236979119 40.39381963159474, -80.01596388759462 40.39356136181305, -80.01599731031308 40.39349094868479, -80.01607415579575 40.39332905527012, -80.01620873330678 40.393045300251, -80.01633115571369 40.3927872696973, -80.01638483274687 40.39266119053342)",262.4302210810717
4005,2000853201,10470,Mill and Overlay,,Completed,SPRING WAY,2012,2012-07-05,21ST ST,20TH ST,,"LINESTRING (-79.98362266258233 40.4508252864207, -79.98335085483522 40.45100224235831, -79.98310811657072 40.4511751161667, -79.98282220437535 40.45137396691153, -79.98278134899626 40.45140204355352)",95.90723205245314
4006,1144575518,10790,Mill and Overlay,,Completed,WOODBOURNE AVE,2013,2013-09-11,BRIAR WAY,STEBBINS AVE,,"LINESTRING (-80.02061193616467 40.39183700647129, -80.02034966403433 40.39164694523824, -80.02008923614524 40.39145822037271, -80.0198283573019 40.39126941766486, -80.01956793120945 40.39108069242552, -80.01930705506106 40.39089188797497, -80.01904663166357 40.39070316030929, -80.01890123843651 40.39059781046931)",200.0774540824821
4007,1268833042,5438,Mill and Overlay,,Completed,HEMLOCK ST,2014,2014-09-01,SANDUSKY ST,LORAINE ST,,"LINESTRING (-80.00589380200573 40.45753614933667, -80.00556118550044 40.45760030484804, -80.00521147764852 40.45766401943087, -80.00512389370495 40.45767859949193)",67.19648897354638
