,id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back,program_year
4711,1505974748,19033,Mill and Overlay,Utility Paving,Completed,S LANG AVE,2015,2015-08-31,WILLARD ST,EDGERTON AVE,
4712,1300953933,17848,Mill and Overlay,Utility Paving,Completed,S LANG AVE,2015,2015-08-31,DEAD END,ROY ST,
4713,1683177569,1856,Mill and Overlay,Utility Paving,Completed,S LANG AVE,2015,2015-08-31,ROY ST,WILLARD ST,
4714,1692057542,8811,Mill and Overlay,Utility Paving,Completed,WILLARD ST,2015,2015-08-31,DEAD END,SELKIRK WAY,
4715,1052970918,9560,Mill and Overlay,Utility Paving,Completed,WILLARD ST,2015,2015-08-31,SELKIRK WAY,S LANG AVE,
4716,1959153232,6151,Mill and Overlay,Utility Paving,Completed,WILLARD ST,2015,2015-08-31,S LANG AVE,PINNACLE WAY,
4717,1408358024,1874,Mill and Overlay,Utility Paving,Completed,S AIKEN AVE,2015,2015-08-31,FIFTH AVE,KENTUCKY AVE,
4718,1381683746,8254,Mill and Overlay,Utility Paving,Completed,S AIKEN AVE,2015,2015-08-31,KENTUCKY AVE,HOWE ST,
4719,691032803,11685,Mill and Overlay,Utility Paving,Completed,S AIKEN AVE,2015,2015-08-31,WESTMINSTER PL,WALNUT ST,
4720,677673903,10925,Mill and Overlay,Utility Paving,Completed,S AIKEN AVE,2015,2015-08-31,WALNUT ST,PEMBROKE PL,
4721,878234428,7456,Mill and Overlay,Utility Paving,Completed,S AIKEN AVE,2015,2015-08-31,PEMBROKE PL,ELMER ST,
4722,508900185,5377,Mill and Overlay,Utility Paving,Completed,S AIKEN AVE,2015,2015-08-31,ELMER ST,ELLSWORTH AVE,
4723,889280748,7921,Mill and Overlay,Utility Paving,Completed,WICK ST,2015,2015-08-31,REED ST,DIAZ WAY,
4724,577125556,1046,Mill and Overlay,Utility Paving,Completed,HOMESTEAD ST,2015,2015-08-31,COMMERCIAL ST,POCONO ST,
4725,517361787,10230,Mill and Overlay,Utility Paving,Completed,MYRTLE WAY,2015,2015-08-31,WALNUT ST,ELMER ST,
4726,199996215,17614,Mill and Overlay,Utility Paving,Completed,AYLESBORO AVE,2015,2015-08-31,MURRAY AVE,VALMONT ST,
4727,1877529672,14180,Mill and Overlay,Utility Paving,Completed,FENNIMORE ST,2015,2015-08-31,LACY WAY,HASTINGS ST,
4728,1526621466,1723,Mill and Overlay,Utility Paving,Completed,FENNIMORE ST,2015,2015-08-31,S LINDEN AVE,LACY WAY,
4729,200913209,9182,Mill and Overlay,Utility Paving,Completed,EDGERTON AVE,2015,2015-08-31,HASTINGS ST,GETTYSBURG ST,
4730,812400359,17233,Mill and Overlay,Utility Paving,Completed,SLATE ST,2015,2015-08-31,MIFFLIN RD,DEAD END,
4731,530516480,16690,Mill and Overlay,,Completed,TROPICAL AVE,2012,2012-06-27,RISBY AVE,HOLLYFORD PL,
4732,344212690,14370,Mill and Overlay,,Completed,PENN AVE,2013,2013-09-27,14TH ST,13TH ST,
4733,594061615,8526,Mill and Overlay,,Completed,BIGELOW BLVD,2014,2014-06-03,BAYARD ST,PARKMAN AVE,
4734,1446374339,3379,Mill and Overlay,,Completed,MAIN ST,2012,2012-05-11,GENEVA ST,GOVERNMENT WAY,
4735,404041896,19101,Mill and Overlay,,Completed,LIBERTY AVE,2012,2012-08-03,S PACIFIC AVE,OSCEOLA ST,
4736,2081200058,8311,Mill and Overlay,,Completed,SANTRON AVE,2012,2012-07-25,AMZI WAY,ALMONT ST,
4737,88711577,7487,Mill and Overlay,,Completed,MOUNTAIN AVE,2013,2013-10-24,WAGNER ST,CRESSWELL ST,
4738,368479303,5523,Mill and Overlay,,Completed,TECH ST,2009,2009-06-09,MARGARET MORRISON ST,FREW AVE,
4739,702302358,2466,AC Overlay,,Completed,MOOSE WAY,2012,2012-09-04,ALMA ST,FARNSWORTH ST,
4740,2030936243,16668,Mill and Overlay,,Completed,CHELTON AVE,2013,2013-09-10,FREEDOM AVE,OAKRIDGE ST,
4741,1305316144,4228,Mill and Overlay,,Completed,WALLINGFORD ST,2014,2014-06-09,DEVONSHIRE ST,NEVILLE ST,
4742,165201187,14972,Mill and Overlay,,Completed,BEACON ST,2013,2013-09-13,MURDOCH RD,HOBART RD,
4743,1911210660,12012,AC Overlay,,Completed,MAPLEDALE DR,2011,2011-10-17,HOMERIDGE DR,CITY LIMIT,
4744,537479156,2918,Mill and Overlay,,Completed,RAILROAD ST,2013,2013-09-26,23RD ST,21ST ST,
4745,404110050,12448,Mill and Overlay,,Completed,CLAIRTONIC ST,2013,2013-05-31,EARLHAM ST,ELRAMA WAY,
4746,362705759,9136,Mill and Overlay,,Completed,ADELAIDE ST,2009,2009-05-05,WICHITA WAY,MILWAUKEE ST,
4747,1294917759,8032,Mill and Overlay,,Completed,JACKSONIA ST,2013,2013-04-26,GARFIELD AVE,SATURN WAY,
4748,1902460961,4074,Mill and Overlay,,Completed,LINNVIEW AVE,2010,2010-08-31,LAUGHLIN AVE,BEST WAY,
4749,1918224349,8293,Mill and Overlay,,Completed,DAWSON ST,2010,2010-08-09,EDITH PL,SWINBURNE ST,
4750,1864241668,13559,Mill and Overlay,,Completed,ROSARY WAY,2014,2014-09-01,HOLDEN ST,ALDER WAY,
4751,876509201,13943,Mill and Overlay,,Completed,OAKWOOD ST,2014,2014-05-14,TACOMA ST,NIMICK PL,
4752,131726757,9750,Mill and Overlay,,Completed,TROPICAL AVE,2012,2012-06-27,SHADYCREST DR,DEAD END,
4753,993663375,7834,Mill and Overlay,,Completed,BERLIN WAY,2013,2013-10-31,STRASBURG ST,OASIS WAY,
4754,1253051169,1109,Mill and Overlay,,Completed,RUTHERFORD AVE,2012,2012-07-02,SEBRING AVE,BAYONNE AVE,
4755,586006925,18826,Mill and Overlay,,Completed,SALINE ST,2012,2012-11-13,BEECHWOOD BLVD,HAZELWOOD AVE,
4756,1067476213,10584,AC Overlay,,Completed,WELLSTON WAY,2010,2010-10-10,N ST CLAIR ST,MELLON ST,
4757,780530414,13037,AC Overlay,,Completed,BEAM WAY,2009,2009-10-07,KEARSARGE ST,MAPLE TER,
4758,96956584,18061,Mill and Overlay,,Completed,S 12TH ST,2009,2009-11-09,BROSVILLE ST,BREED ST,
4759,985156011,19523,Mill and Overlay,,Completed,CHELTON AVE,2013,2013-09-10,HOBSON ST,FREEDOM AVE,
4760,616195098,5406,AC Overlay,,Completed,ASHTOLA WAY,2011,2011-10-10,HORNE ST,DEAD END,
4761,1087156782,18340,AC Overlay,,Completed,COMRIE WAY,2014,2014-01-16,EDMOND ST,PEARL ST,
4762,804860927,5353,Mill and Overlay,,Completed,ALLENDER AVE,2011,2011-09-12,PERRICREST DR,HAYSON AVE,
4763,1615216111,19469,Mill and Overlay,,Completed,FIFTH AVE,2014,2014-06-23,S HIGHLAND AVE,WOODLAND RD,
4764,1741465308,2499,Mill and Overlay,,Completed,WELLESLEY AVE,2010,2010-05-14,PORTLAND ST,N NEGLEY AVE,
4765,1996729190,11517,AC Overlay,,Completed,BRULE ST,2013,2013-05-14,MAGNET ST,WURZELL AVE,
4766,386478014,5127,Mill and Overlay,,Completed,BRINTELL ST,2012,2012-07-13,MCCABE ST,COLERIDGE ST,
4767,1782731858,19166,Mill and Overlay,,Completed,EDMOND ST,2009,2009-08-04,FRIENDSHIP AVE,MARINE WAY,
4768,1388746256,13336,Mill and Overlay,,Completed,WILNER DR,2013,2013-09-18,BRACEY DR,ROBINSON BLVD,
4769,1186010117,8285,Mill and Overlay,,Completed,OAKWOOD RD,2011,2011-08-18,CANNON ST,BULWER WAY,
4770,1695615029,11420,AC Overlay,,Completed,HOMERIDGE DR,2011,2011-10-17,GATES DR,DEAD END,
4771,1596569692,6059,AC Overlay,,Completed,21ST ST,2010,2010-10-10,MULBERRY WAY,SMALLMAN ST,
4772,2084313310,17243,Mill and Overlay,,Completed,JOSEPHINE ST,2012,2012-06-08,NORTHVIEW ST,TELESCOPE ST,
4773,624635612,6168,Mill and Overlay,,Completed,CLAYTON AVE,2014,2014-09-01,PERRYSVILLE AVE,DIVINITY ST,
4774,1260758903,20203,AC Overlay,,Completed,SCHENLEY DR,2014,2014-08-04,PANTHER HOLLOW RD,SCHENLEY DR,
4775,1184576035,4869,AC Overlay,,Completed,CLAUS AVE,2012,2012-10-10,PARKDALE ST,BETHESDA ST,
4776,1144908226,9558,Mill and Overlay,,Completed,BRIGHTON RD,2012,2012-05-21,CALIFORNIA AVE,COLUMBIA PL,
4777,1173952333,10468,Mill and Overlay,,Completed,AUBURN ST,2009,2009-08-14,PAULSON AVE,ASHLEY ST,
4778,1568523409,3640,Mill and Overlay,,Completed,COLLEGE AVE,2013,2013-06-29,SPAHR ST,HOLDEN ST,
4779,861606725,19639,Mill and Overlay,,Completed,HOBART RD,2012,2012-08-07,HOBART RD RAMP,BARTLETT ST,
4780,890788232,233,Mill and Overlay,,Completed,KINSMAN RD,2013,2013-06-28,WORTH ST,WILKINS AVE,
4781,1791744071,2176,AC Overlay,,Completed,COMRIE WAY,2014,2014-01-16,GOODWOOD WAY,S MILLVALE AVE,
4782,2068680825,18006,AC Overlay,,Completed,MALDEN ST,2009,2009-07-13,LECKY AVE,MCCLURE ST,
4783,1674434221,8113,Mill and Overlay,,Completed,WEBSTER AVE,2009,2009-05-08,MORGAN ST,FRANCIS ST,
4784,1875996068,4096,AC Overlay,,Completed,NORTHERN WAY,2012,2012-10-10,TRANSVERSE AVE,HIGHNOTE WAY,
4785,1323626057,1531,Mill and Overlay,,Completed,MCCLURE AVE,2012,2012-05-23,COOPER AVE,TERMON AVE,
4786,252021755,7583,Mill and Overlay,,Completed,BUNKERHILL ST,2010,2010-05-19,GREYSTONE DR,N EUCLID AVE,
4787,1311849757,2685,Mill and Overlay,,Completed,TORLEY ST,2014,2014-06-16,DUPONT WAY,CULLEN ST,
4788,675559286,6788,Mill and Overlay,,Completed,BENNINGTON AVE,2014,2014-06-06,MAYNARD ST,FAIR OAKS ST,
4789,1936361977,16047,AC Overlay,,Completed,MASSACHUSETTS AVE,2011,2011-10-10,DAVIS AVE,FALCK AVE,
4790,1143723384,13723,AC Overlay,,Completed,COMSTOCK WAY,2013,2013-10-10,MARENA ST,UVILLA ST,
4791,237762597,11175,Mill and Overlay,,Completed,LINCOLN AVE,2012,2012-05-11,POKETA RD,CAMPANIA AVE,
4792,704370153,16552,Mill and Overlay,,Completed,BIDWELL ST,2012,2012-05-22,SHEFFIELD ST,SHEFFIELD ST,
4793,961696427,9951,Mill and Overlay,,Completed,WAPELLO ST,2011,2011-07-11,UNNAMED115N WAY,TERMON AVE,
4794,761971215,4031,Mill and Overlay,,Completed,ELMHURST AVE,2011,2011-11-11,BLETCHER WAY,DEAD END,
4795,2102340641,11639,Mill and Overlay,,Completed,WILNER DR,2013,2013-09-18,EAST HILLS DR,BRACEY DR,
4796,1600618916,6022,Mill and Overlay,,Completed,TROPICAL AVE,2012,2012-06-27,CRANE AVE,RISBY AVE,
4797,885956113,17302,Mill and Overlay,,Completed,ADELPHIA ST,2013,2013-07-30,EDISTO ST,LIVINGSTON ST,
4798,2009696081,11178,Mill and Overlay,,Completed,LINCOLN AVE,2012,2012-05-11,APPLE AVE,APPLE AVE,
4799,1202768916,14529,Mill and Overlay,,Completed,S MATHILDA ST,2012,2012-06-22,LIMA WAY,LIMA WAY,
4800,554548586,16286,Mill and Overlay,,Completed,LENORA ST,2009,2009-10-19,JOSEPH ST,ORANGE WAY,
4801,204731223,18494,Mill and Overlay,,Completed,S WINEBIDDLE ST,2013,2013-08-08,CORDAY WAY,HARRIET ST,
4802,1605571034,5389,Mill and Overlay,,Completed,WOODVILLE AVE,2012,2012-06-19,I-376 RAMP,MINOTTE SQ,
4803,1814574495,2954,Mill and Overlay,,Completed,MOREWOOD AVE,2013,2013-08-12,BAUM BLVD,BROUGHTON ST,
4804,1107471106,1180,Mill and Overlay,,Completed,E AGNEW AVE,2012,2012-06-25,CONCORDIA ST,BROWNSVILLE RD,
4805,299600839,11325,Mill and Overlay,,Completed,STAFFORD ST,2009,2009-05-22,PARSON ST,ADENA ST,
4806,603825462,3932,Mill and Overlay,,Completed,PENN AVE,2013,2013-09-27,15TH ST,14TH ST,
4807,1504348744,3856,Mill and Overlay,,Completed,EWERS WAY,2014,2014-09-01,DEAD END,ELWOOD ST,
4808,1130583678,8566,AC Overlay,,Completed,WAPELLO ST,2011,2011-10-10,DEAD END,WEST POINT AVE,
4809,1794427609,8021,AC Overlay,,Completed,BELHURST AVE,2013,2013-08-21,LADLEY WAY,MERLE ST,
4810,902759248,4247,Mill and Overlay,,Completed,HUXLEY ST,2012,2012-06-14,TYBEE ST,TYNDALL ST,
4811,1082919416,13725,Mill and Overlay,,Completed,SHAWANO ST,2009,2009-07-21,MIDDLE ST,JAMES ST,
4812,1049189480,13513,Mill and Overlay,,Completed,POCUSSETT ST,2014,2014-06-10,MURRAY AVE,WIGHTMAN ST,
4813,2001073541,64,Mill and Overlay,,Completed,MCCLURE AVE,2009,2009-07-10,DAVIS AVE,LAW ST,
4814,508465889,12136,Mill and Overlay,,Completed,HILLCREST ST,2012,2012-08-21,N PACIFIC AVE,GRETNA WAY,
4815,1730686257,19014,Mill and Overlay,,Completed,S MATHILDA ST,2014,2014-06-16,LIBERTY AVE,CORDAY WAY,
4816,910875068,5269,Mill and Overlay,,Completed,SECOND AVE,2012,2012-08-02,PARKWAY RAMP,MUNICIPAL COURTS DR,
4817,1981464640,4253,Mill and Overlay,,Completed,KELLY ST,2012,2012-05-04,N MURTLAND ST,N DALLAS AVE,
4818,388511691,147,Mill and Overlay,,Completed,HOFF ST,2013,2013-05-20,DEAD END,LOWRIE ST,
4819,553503879,18297,Mill and Overlay,,Completed,SOUTHERN AVE,2013,2013-05-21,GRAY ST,COWAN ST,
4820,1618873571,16250,Mill and Overlay,paved by Allegheny County after a water line break.,Completed,DIAMOND ST,2016,2016-07-11,SIXTH AVE,FORBES AVE,
4821,684830495,16214,Mill and Overlay,paved by utility due to work in roadway,Completed,OLIVER AVE,2016,2016-07-11,GRANT ST,WILLIAM PENN PL,
4822,1880791086,10011,Mill and Overlay,,Completed,COMMERCIAL ST,2013,2013-07-08,SATYR WAY,WHIPPLE ST,
4823,750153833,8832,Mill and Overlay,Paving completed by Oxford Development,Completed,ZENITH WAY,2016,2016-07-11,SUSQUEHANNA ST,ANNAN WAY,
4824,1110099946,12109,Mill and Overlay,Paving completed by Oxford Development,Completed,ZENITH WAY,2016,2016-07-11,ANNAN WAY,FINANCE ST,
4825,999891683,16392,Mill and Overlay,,Completed,ALLENDALE ST,2014,2014-07-09,STANHOPE ST,STROUD WAY,
4826,2062952768,1251,AC Overlay,,Completed,SHARON ST,2009,2009-10-29,ST THOMAS ST,MT OLIVER ST,
4827,1605759728,12644,Mill and Overlay,,Completed,FERNDALE ST,2010,2010-10-26,OZAN WAY,BLACKADORE ST,
4828,2030216461,13416,Mill and Overlay,,Completed,DAWSON ST,2010,2010-08-09,BELGREEN PL,EDITH PL,
4829,1045283348,11076,Mill and Overlay,,Completed,OAKWOOD ST,2014,2014-05-14,GENESSEE WAY,TIOGA ST,
4830,1109041464,19466,Mill and Overlay,,Completed,FIFTH AVE,2014,2014-06-23,SHADY AVE,EMERSON ST,
4831,2031623901,2326,AC Overlay,,Completed,PARSON ST,2010,2010-10-10,MOTOR ST,CHRISTY ST,
4832,1466465769,6182,Mill and Overlay,,Completed,GERTRUDE ST,2013,2013-09-17,TIPTON ST,TECUMSEH ST,
4833,689036120,1348,Mill and Overlay,,Completed,P J MCARDLE RDWY,2014,2014-04-09,LIBERTY BRG,ARLINGTON AVE,
4834,520870279,8768,Mill and Overlay,,Completed,GRACE ST,2011,2011-08-10,DEAD END,MANN ST,
4835,1442931043,1974,Mill and Overlay,,Completed,ATWOOD ST,2013,2013-07-31,BATES ST,LOUISA ST,
4836,10521967,15899,Mill and Overlay,,Completed,LINCOLN AVE,2012,2012-05-11,CAMPANIA AVE,JOSHUA ST,
4837,1042462648,15918,Mill and Overlay,,Completed,ZEPHYR AVE,2012,2012-10-12,NARCISSUS AVE,GLEN MAWR ST,
4838,974944650,14775,Mill and Overlay,,Completed,WOODBOURNE AVE,2013,2013-09-11,STEBBINS AVE,CASTLEGATE AVE,
4839,1268577530,4679,AC Overlay,,Completed,OLYMPIA ST,2011,2011-10-10,POMONA WAY,PIADO WAY,
4840,496437484,857,Mill and Overlay,,Completed,ADELAIDE ST,2009,2009-05-05,IOWA ST,CAMP ST,
4841,1198453113,15856,Mill and Overlay,,Completed,STAFFORD ST,2009,2009-05-22,ADENA ST,MINTON ST,
4842,1873218307,16253,Mill and Overlay,,Completed,FERNDALE ST,2010,2010-10-26,BLACKADORE ST,ANGORA WAY,
4843,1585693850,4565,Mill and Overlay,,Completed,ELWOOD ST,2013,2013-09-16,S HIGHLAND AVE,GREENBRIAR WAY,
4844,478168529,10991,Mill and Overlay,,Completed,PLUMMER ST,2012,2012-08-21,47TH ST,HOME ST,
4845,1532741908,4022,Mill and Overlay,,Completed,RUTHERFORD AVE,2012,2012-07-02,HAMPSHIRE AVE,GOLDSTROM AVE,
4846,1490719051,15925,Mill and Overlay,,Completed,PERALTA ST,2009,2009-07-21,RETAIL WAY,EAGLE ST,
4847,870616679,20203,Mill and Overlay,,Completed,SCHENLEY DR,2014,2014-05-08,PANTHER HOLLOW RD,SCHENLEY DR,
4848,503367550,9221,Mill and Overlay,,Completed,EMERSON ST,2013,2013-08-14,HOWE ST,SELLERS ST,
4849,1025197022,19754,Mill and Overlay,,Completed,SUNCREST ST,2010,2010-09-08,ROLL WAY,ROLL WAY,
4850,831934874,8365,Mill and Overlay,Paving completed by Costa Contracting as part of new housing development,Completed,LARIMER AVE,2016,2016-08-12,MAYFLOWER ST,AUBURN ST,
4851,1927002420,16961,Mill and Overlay,,Completed,NORFOLK ST,2012,2012-11-15,MELBOURNE ST,DELEVAN ST,
4852,1514342812,18026,Mill and Overlay,,Completed,WHIPPLE ST,2013,2013-07-18,POCONO ST,POCONO ST,
4853,774763198,3417,Mill and Overlay,,Completed,CLAIRHAVEN ST,2012,2012-06-13,STRATMORE ST,NORWALK ST,
4854,1758052927,11675,Mill and Overlay,,Completed,EDMOND ST,2009,2009-08-04,MARINE WAY,CHOATE WAY,
4855,551016074,5682,Mill and Overlay,Paved by Costa Construction as part of a housing development,Completed,LARIMER AVE,2016,2016-08-12,CARVER ST,MAYFLOWER ST,
4856,724490441,14894,AC Overlay,,Completed,OBER ST,2012,2012-05-25,OLIVIA ST,UPTEGRAF ST,
4857,128331079,17182,AC Overlay,,Completed,META ST,2013,2013-10-10,PLYMOUTH ST,PLYMOUTH ST,
4858,1838740549,558,Mill and Overlay,,Completed,SHADY AVE,2014,2014-09-01,MORROWFIELD AVE,SUNAPEE WAY,
4859,1540270742,6368,AC Overlay,,Completed,PARKFIELD ST,2015,2015-04-27,FAIRLAND ST,RIOTA WAY,
4860,636144824,13889,Mill and Overlay,,Completed,SARAH ST,2013,2013-10-08,S 19TH ST,S 18TH ST,
4861,663122070,10563,Mill and Overlay,,Completed,TIPTON ST,2014,2014-06-06,JOYCE TERR,GERTRUDE ST,
4862,555000325,10945,Mill and Overlay,,Completed,SARAH ST,2012,2012-07-24,STEVE SEVENTY WAY,S 29TH ST,
4863,1258945666,14053,Mill and Overlay,,Completed,45TH ST,2013,2013-08-20,CESSNA WAY,BUTLER ST,
4864,72255022,6727,Mill and Overlay,,Completed,KIRKBRIDE ST,2012,2012-07-31,A ST,RIFFLE WAY,
4865,833259265,8785,Mill and Overlay,,Completed,ALLENDALE ST,2014,2014-07-09,MOYER ST,ASHTOLA WAY,
4866,1526903256,1997,AC Overlay,,Completed,ORLENA WAY,2013,2013-10-10,WELL ST,GREENLEAF ST,
4867,1077564258,5433,Mill and Overlay,,Completed,BIDWELL ST,2012,2012-05-22,FAULSEY WAY,ABDELL ST,
4868,252785279,981,Mill and Overlay,,Completed,TERMON AVE,2011,2011-07-11,UNNAMED114S WAY,WAPELLO ST,
4869,1607159078,16413,AC Overlay,,Completed,PARNASSUS WAY,2012,2012-10-10,VALONIA ST,PLOVER WAY,
4870,704209464,18848,Mill and Overlay,,Completed,BROAD ST,2011,2011-10-25,N GRAHAM ST,N AIKEN AVE,
4871,1532552659,12600,Mill and Overlay,,Completed,WELLESLEY AVE,2010,2010-05-19,COSTAR WAY,MELLON ST,
4872,138831991,13342,Mill and Overlay,,Completed,RISING MAIN AVE,2013,2013-05-13,WARREN ST,LANARK ST,
4873,694329436,2632,Mill and Overlay,,Completed,JOSEPHINE ST,2012,2012-06-08,ARLINGTON AVE,RUPP WAY,
4874,2005127161,18869,Mill and Overlay,,Completed,FIFTH AVE,2014,2014-06-23,ST JAMES ST,WILKINS AVE,
4875,1538508267,11036,Mill and Overlay,,Completed,36TH ST,2009,2009-04-21,CHARLOTTE ST,MELVILLE WAY,
4876,1004483494,13487,Mill and Overlay,,Completed,26TH ST,2011,2011-09-20,PENN AVE,MULBERRY WAY,
4877,1404100928,16848,Mill and Overlay,,Completed,SPOKANE AVE,2011,2011-07-05,OVERBROOK BLVD,ARISTON AVE,
4878,1290504124,17078,Mill and Overlay,,Completed,BRYN MAWR RD,2011,2011-08-17,CAMP ST,LYON ST,
4879,229756005,7677,Mill and Overlay,,Completed,ESTELLA AVE,2012,2012-08-09,PROXIM WAY,INDUSTRY ST,
4880,1961288716,5633,Mill and Overlay,,Completed,CHARTIERS AVE,2009,2009-05-21,GREENWAY DR,DUBOIS ST,
4881,188193926,5781,AC Overlay,,Completed,PAWNEE ST,2011,2011-10-10,ONEIDA ST,SIOUX WAY,
4882,1450556051,15561,Mill and Overlay,,Completed,TERMON AVE,2012,2012-05-23,CALIFORNIA AVE,MASSACHUSETTS AVE,
4883,824732862,5353,AC Overlay,,Completed,ALLENDER AVE,2011,2011-10-10,PERRICREST DR,HAYSON AVE,
4884,81484375,1414,Mill and Overlay,,Completed,JOE HAMMER SQ,2010,2010-08-10,CRAFT AVE,OPHELIA ST,
4885,1692846535,2046,AC Overlay,,Completed,COMRIE WAY,2014,2014-01-16,S MATHILDA ST,INGALLS WAY,
4886,1465804029,5264,Mill and Overlay,,Completed,AMBERSON AVE,2013,2013-09-20,WESTMINSTER PL,CASTLEMAN ST,
4887,1172330902,15813,Mill and Overlay,,Completed,ELMER ST,2014,2014-08-27,SUMMERLEA ST,EWERS WAY,
4888,395070749,18721,Mill and Overlay,,Completed,LIBERTY AVE,2012,2012-08-03,OSCEOLA ST,S EVALINE ST,
4889,80149371,720,Mill and Overlay,,Completed,LENORA ST,2009,2009-10-19,MEADOW ST,PACE WAY,
4890,585082136,1332,Mill and Overlay,,Completed,TELEVISION HILL ST,2012,2012-08-20,LANARK ST,MEADVILLE ST,
4891,1680750803,3124,AC Overlay,,Completed,SANDERSON AVE,2012,2012-10-10,SUNNYLAND AVE,MARS WAY,
4892,565564058,11476,Mill and Overlay,,Completed,CORLISS ST,2009,2009-05-11,CHARTIERS AVE,RUDD ST,
4893,1979142166,1757,Mill and Overlay,,Completed,STEELE CT,2013,2013-06-18,DEAD END,KILBOURNE ST,
4894,127088933,5528,Mill and Overlay,,Completed,N MATHILDA ST,2013,2013-08-12,ALHAMBRA WAY,DEARBORN ST,
4895,274771006,4123,AC Overlay,,Completed,STEINER ST,2009,2009-07-07,CITY LIMIT,CEDARCOVE ST,
4896,850080542,9912,Mill and Overlay,,Completed,CAMELIA ST,2012,2012-07-13,UNNAMED120MRS WAY,SIMONA DR,
4897,1367475076,579,Mill and Overlay,,Completed,LEY ST,2009,2009-07-30,SUNDEMAN ST,RIALTO ST,
4898,2068682644,15858,Mill and Overlay,,Completed,OAKRIDGE ST,2012,2012-11-20,HAREX WAY,WOODBOURNE AVE,
4899,980014632,2001,Mill and Overlay,,Completed,WHIPPLE ST,2013,2013-07-18,ONONDAGO ST,POCONO ST,
4900,54423053,9027,AC Overlay,,Completed,CARRICK AVE,2010,2010-06-25,HOPELAND ST,RURALTON ST,
4901,998296370,16883,Mill and Overlay,,Completed,LINCOLN AVE,2012,2012-05-11,CAMPANIA AVE,CAMPANIA AVE,
4902,1321524900,15531,Mill and Overlay,,Completed,CAREY WAY,2012,2012-07-24,S 29TH ST,S 28TH ST,
4903,1388362091,2160,Mill and Overlay,,Completed,WOODBOURNE AVE,2013,2013-09-11,FREEDOM AVE,SAGEMAN AVE,
4904,1991171447,17161,Mill and Overlay,,Completed,FRIENDSHIP AVE,2012,2012-05-15,S MILLVALE AVE,S MATHILDA ST,
4905,2095976296,11,Mill and Overlay,,Completed,PANTHER HOLLOW RD RAMP,2014,2014-05-09,PANTHER HOLLOW RD,PANTHER HOLLOW BRG,
4906,361609778,10603,Mill and Overlay,,Completed,BRIGHTON RD,2012,2012-05-21,COLUMBIA PL,FREEDMORE ST,
4907,1750130101,19048,AC Overlay,,Completed,JOHNSTON AVE,2013,2013-06-17,MARIGOLD LN,PAULEY AVE,
4908,1302367016,1649,Mill and Overlay,,Completed,HARDING ST,2014,2014-09-01,FLEETWOOD WAY,DOBSON ST,
4909,16158111,5248,Mill and Overlay,,Completed,SEMPLE ST,2010,2010-08-09,FRESCO WAY,FORBES AVE,
4910,2050387082,7017,Mill and Overlay,,Completed,LINCOLN AVE,2012,2012-05-11,DEARY ST,SAXON WAY,
4911,2130267388,9501,Mill and Overlay,,Completed,KELLY ST,2012,2012-05-04,ZENITH WAY,N HOMEWOOD AVE,
4912,890704983,16768,Mill and Overlay,,Completed,SACRAMENTO AVE,2012,2012-08-29,GEORGE ST,PAULDING AVE,
4913,320895711,5904,AC Overlay,,Completed,CRAFTMONT AVE,2011,2011-10-10,JONTO WAY,JONTO WAY,
4914,825177070,16902,Mill and Overlay,,Completed,GREENFIELD RD,2013,2013-07-06,OVERLOOK DR,PANTHER HOLLOW RD RAMP,
4915,118909558,250,Mill and Overlay,,Completed,46TH ST,2016,2016-04-30,LAWRENCE ST,BUTLER ST,
4916,358136923,3186,Mill and Overlay,,Completed,46TH ST,2016,2016-04-30,DEAD END,BANCROFT ST,
4917,747961282,6621,Mill and Overlay,,Completed,46TH ST,2016,2016-04-30,CARLTON ST,DAVISON ST,
4918,862397938,19459,Mill and Overlay,,Completed,46TH ST,2016,2016-04-30,DAVISON ST,LAWRENCE ST,
4919,572406821,19460,Mill and Overlay,,Completed,46TH ST,2016,2016-04-30,BANCROFT ST,CARLTON ST,
4920,1457466565,8698,Mill and Overlay,,Completed,ALLIED WAY,2016,2016-08-12,JERSEY WAY,DEAD END,
4921,1591747553,17399,Mill and Overlay,,Completed,ALLIED WAY,2016,2016-08-12,HAWTHORNE ST,JERSEY WAY,
4922,1169003964,2164,Mill and Overlay,,Completed,ALTURIA ST,2016,2016-08-12,UNNAME35LR WAY,DAGMAR AVE,
4923,1358855759,14054,Mill and Overlay,,Completed,APPLE AVE,2016,2016-08-12,PAULSON AVE,LARIMER AVE,
4924,578252694,12908,Mill and Overlay,,Completed,APPLE AVE,2016,2016-08-12,LARIMER AVE,DICK ST,
4925,1326612613,885,Mill and Overlay,,Completed,ARION ST,2016,2016-08-12,OAK WAY,SOUTHERN AVE,
4926,1500118630,1837,Mill and Overlay,,Completed,ARION ST,2016,2016-08-12,GRIFFIN ST,OAK WAY,
